"selec","View","Channel","start","end","bottom.freq","top.freq","sound.files","Begin Path","File Offset (s)","Recording","Model species","Vocalization","selec.file","Song","source","species.vocalization"
19,"Spectrogram 1",1,30.532228514,30.881939338,1.0309,2.098859,"INVEST_0108.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0108.wav",30.5322,"Focal","Procnias tricarunculatus","babbling","INVEST_0108.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
20,"Spectrogram 1",1,31.1383,31.651209209,0.8723,2.235741,"INVEST_0108.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0108.wav",31.1383,"","Procnias tricarunculatus","babbling","INVEST_0108.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
22,"Spectrogram 1",1,31.8989,32.295238934,1.368821,2.418251,"INVEST_0108.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0108.wav",31.8989,"Focal","Procnias tricarunculatus","Procnias tricarunculatus","INVEST_0108.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-adult"
23,"Spectrogram 1",1,32.6799,33.029610824,4.3087,5.338403,"INVEST_0108.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0108.wav",32.6799,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0108.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
24,"Spectrogram 1",1,33.2599,33.679552989,4.0473,5.110266,"INVEST_0108.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0108.wav",33.2599,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0108.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
26,"Spectrogram 1",1,33.9817,34.308096769,4.0209,5.155894,"INVEST_0108.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0108.wav",33.9817,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0108.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
1,"Spectrogram 1",1,7.3246,7.750994072,1.688213,4.334601,"INVEST_0110.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0110.wav",7.3246,"Focal","Procnias tricarunculatus","babbling","INVEST_0110.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
2,"Spectrogram 1",1,8.0351,8.420833065,1.7289,4.380228,"INVEST_0110.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0110.wav",8.0351,"Focal","Procnias tricarunculatus","babbling","INVEST_0110.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
3,"Spectrogram 1",1,8.8132,9.219183738,2.6844,6.3696,"INVEST_0110.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0110.wav",8.8132,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0110.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
4,"Spectrogram 1",1,9.6421,10.01425176,3.741445,5.38403,"INVEST_0110.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0110.wav",9.6421,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0110.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
5,"Spectrogram 1",1,10.3864,10.809299728,3.695817,5.657795,"INVEST_0110.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0110.wav",10.3864,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0110.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
1,"Spectrogram 1",1,0,0.367922803,2.737643,6.342205,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",0,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
2,"Spectrogram 1",1,0.607,1.057945229,3.787072,5.703422,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",0.607,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
3,"Spectrogram 1",1,1.25093753,1.595613087,2.8208,5.429658,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",1.2509,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
4,"Spectrogram 1",1,1.9078,2.254680945,2.9573,6.6561,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",1.9078,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
5,"Spectrogram 1",1,4.839,5.099160708,1.3194,2.326996,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",4.839,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
6,"Spectrogram 1",1,5.580162511,5.813180286,1.3211,2.098859,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",5.5802,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
7,"Spectrogram 1",1,6.1571,6.377328584,1.4227,2.235741,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",6.1571,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
8,"Spectrogram 1",1,6.7815,7.041660709,1.323194,1.961977,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",6.7815,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
9,"Spectrogram 1",1,7.3539,7.596716662,1.0464,2.007605,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",7.3539,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
11,"Spectrogram 1",1,8.646,8.949520827,1.277567,2.190114,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",8.646,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
12,"Spectrogram 1",1,9.2617,9.487172614,1.277567,2.326996,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",9.2617,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
13,"Spectrogram 1",1,16.403244006,16.684957134,4.015209,6.296578,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",16.4032,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
14,"Spectrogram 1",1,17.114561425,17.507012415,4.380228,6.387833,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",17.1146,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
15,"Spectrogram 1",1,18.3673,18.800901181,3.787072,5.38403,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",18.3673,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
16,"Spectrogram 1",1,19.0065,19.370724993,3.7091,4.882129,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",19.0065,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
17,"Spectrogram 1",1,20.015,20.431257134,3.741445,5.977186,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",20.015,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
18,"Spectrogram 1",1,20.5501,20.914324993,3.787072,6.205323,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",20.5501,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
19,"Spectrogram 1",1,21.3953,21.78152852,3.787072,6.2496,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",21.3953,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
20,"Spectrogram 1",1,22.0023,22.353840425,3.422053,5.247148,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",22.0023,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
21,"Spectrogram 1",1,22.991,23.37722852,3.7308,5.5383,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",22.991,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
22,"Spectrogram 1",1,23.9149,24.244436898,3.6398,6.0972,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",23.9149,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
23,"Spectrogram 1",1,24.626,25.059601182,3.969582,5.064639,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",24.626,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
24,"Spectrogram 1",1,25.5105,25.857380945,2.947,5.520913,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",25.5105,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
25,"Spectrogram 1",1,26.2563,26.75927737,3.741445,6.570342,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",26.2563,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0112.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
26,"Spectrogram 1",1,29.576874095,29.783733166,1.3211,2.190114,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",29.5769,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
27,"Spectrogram 1",1,30.3214,30.691752535,1.1637,2.326996,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",30.3214,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
28,"Spectrogram 1",1,30.8998,31.195734428,1.3211,2.235741,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",30.8998,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
29,"Spectrogram 1",1,31.5069,31.833467286,1.1686,2.326996,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",31.5069,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
30,"Spectrogram 1",1,32.0966,32.460824992,1.3092,2.190114,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",32.0966,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
31,"Spectrogram 1",1,32.6863,32.949499789,1.2703,2.326996,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",32.6863,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
32,"Spectrogram 1",1,33.38,33.622816661,1.368821,2.235741,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",33.38,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
33,"Spectrogram 1",1,33.981,34.316664441,1.2607,2.007605,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",33.981,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
34,"Spectrogram 1",1,34.8023,35.034395672,1.3719,2.463878,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",34.8023,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
35,"Spectrogram 1",1,35.4093,35.721492851,1.414449,2.190114,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",35.4093,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
36,"Spectrogram 1",1,36.0969,36.368361444,1.4061,2.418251,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",36.0969,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
37,"Spectrogram 1",1,36.9468,37.085552378,1.23,1.91635,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",36.9468,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
38,"Spectrogram 1",1,37.288168451,37.447601666,1.2703,2.053232,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",37.2882,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
39,"Spectrogram 1",1,37.643827161,37.766468095,1.231939,2.053232,"INVEST_0112.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0112.wav",37.6438,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0112.Table.1.selections.txt","4","mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
1,"Spectrogram 1",1,0.5235,0.895051516,4.060837,5.794677,"INVEST_0116.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0116.wav",0.5235,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0116.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
2,"Spectrogram 1",1,1.0978,1.43305416,3.193916,6.524715,"INVEST_0116.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0116.wav",1.0978,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0116.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
3,"Spectrogram 1",1,1.824,2.018217942,3.969582,5.292776,"INVEST_0116.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0116.wav",1.824,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0116.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
4,"Spectrogram 1",1,2.7697,3.141251515,2.965779,4.973384,"INVEST_0116.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0116.wav",2.7697,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0116.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
5,"Spectrogram 1",1,21.8807,22.247512574,3.787072,4.790875,"INVEST_0116.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0116.wav",21.8807,"Focal","Pteroglossus torquatus","Pteroglossus torquatus","INVEST_0116.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-P.torquatus"
